task_seed,task_id,acid_type,difficulty,direction,pka_family,true_pair_count,initial_ph,target_ph,overshoot_cap_events,overshoot_cap_applied_steps,overshoot_cap_final_ml,true_success,strict_success,severe_failure,measured_success,false_stop,steps,overshoots,final_abs_error,total_volume_ml,acid_added_ml,base_added_ml,final_true_ph,final_measured_ph,stop_reason,label,training_seed,benchmark_seed,checkpoint_sha256,checkpoint_reward_variant,step_cost
1000101,15,triprotic,medium,base,separated,3,2.742,4.211,0,0,,1,0,0,1,0,17,0,0.08623658698158287,15.559999999999992,0.0,15.559999999999992,4.124763413018417,4.12,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,16,diprotic,far,base,separated,2,4.167,7.392,0,0,,1,0,0,1,0,5,0,0.07090188901386352,17.970000000000002,0.0,17.970000000000002,7.321098110986137,7.32,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,17,diprotic,near,base,separated,2,5.327,5.746,0,0,,1,0,0,1,0,3,0,0.09670811406427582,3.72,0.0,3.72,5.649291885935725,5.65,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,18,diprotic,medium,acid,separated,2,4.002,3.06,0,0,,1,0,0,1,0,7,0,0.08316525561594235,10.41,10.41,0.0,3.1431652556159424,3.14,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,19,monoprotic,near,base,single,1,9.028,9.235,0,0,,1,0,0,1,0,17,0,0.09317092551163242,0.17,0.0,0.17,9.141829074488367,9.14,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,20,monoprotic,medium,base,single,1,7.457,8.225,1,0,0.305,1,0,0,1,0,2,1,0.056407699860949734,2.67,0.0,2.67,8.28140769986095,8.28,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,21,monoprotic,medium,base,single,1,3.462,5.362,5,2,0.02,1,1,0,1,0,10,5,0.027955417598784393,10.139999999999999,4.1499999999999995,5.989999999999999,5.3899554175987845,5.39,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,22,monoprotic,medium,acid,single,1,5.939,4.334,0,0,,1,1,0,1,0,3,0,0.0475073443466556,9.22,9.22,0.0,4.381507344346655,4.38,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,23,monoprotic,far,acid,single,1,4.433,2.114,2,1,0.465,1,0,0,1,0,4,2,0.08581322232504096,11.219999999999999,10.29,0.93,2.199813222325041,2.2,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,24,diprotic,far,base,separated,2,4.779,7.437,4,2,0.045,1,0,0,1,0,11,4,0.09480446617895932,11.87,3.6599999999999997,8.209999999999999,7.342195533821041,7.34,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,25,monoprotic,medium,acid,single,1,3.227,2.036,1,0,0.55,1,0,0,1,0,2,1,0.09893435486680469,4.29,4.29,0.0,1.9370656451331953,1.94,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,26,triprotic,near,base,separated,3,3.711,4.052,1,1,1.03,1,1,0,1,0,2,1,0.04106824424319555,3.09,1.03,2.06,4.093068244243195,4.09,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,27,diprotic,near,base,separated,2,4.161,4.675,2,2,0.515,1,0,0,1,0,3,2,0.05617631203847484,3.6000000000000005,1.03,2.5700000000000003,4.618823687961525,4.62,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,28,monoprotic,medium,acid,single,1,4.05,2.437,1,1,2.35,1,1,0,1,0,3,1,0.006276920346813153,8.47,4.7,3.77,2.4307230796531867,2.43,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,29,monoprotic,far,base,single,1,7.854,10.672,4,1,0.02,1,1,0,1,0,7,4,0.004865871157303303,0.89,0.27,0.62,10.667134128842697,10.67,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,30,monoprotic,far,acid,single,1,5.234,2.581,3,2,0.145,1,1,0,1,0,5,3,0.011420064901974225,8.19,7.4399999999999995,0.75,2.5695799350980257,2.57,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,31,monoprotic,near,base,single,1,2.316,2.691,1,0,0.835,1,0,0,1,0,1,1,0.06089270088451304,1.67,0.0,1.67,2.751892700884513,2.75,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,32,monoprotic,medium,base,single,1,6.744,8.651,2,0,0.4,1,0,0,1,0,2,2,0.09128134402473975,5.75,0.8,4.95,8.55971865597526,8.56,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,33,diprotic,medium,base,separated,2,3.43,5.281,3,1,0.2,1,1,0,1,0,3,3,0.009021427534405824,5.22,0.8,4.42,5.2900214275344055,5.29,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,34,diprotic,near,base,separated,2,1.828,2.165,0,0,,1,0,0,1,0,3,0,0.06720869348995961,3.5199999999999996,0.0,3.5199999999999996,2.0977913065100404,2.1,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,35,monoprotic,medium,acid,single,1,5.671,4.922,0,0,,1,1,0,1,0,2,0,0.03206854320845043,3.1100000000000003,3.1100000000000003,0.0,4.95406854320845,4.95,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,36,monoprotic,medium,base,single,1,2.411,3.951,3,1,0.305,1,0,0,1,0,4,3,0.08519415903957794,7.42,1.86,5.56,4.036194159039578,4.04,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,37,monoprotic,medium,base,single,1,6.704,7.658,1,0,1.03,1,1,0,1,0,1,1,0.04427569429832534,2.06,0.0,2.06,7.702275694298326,7.7,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,38,diprotic,far,acid,separated,2,4.708,2.273,1,0,3.425,1,1,0,1,0,6,1,0.0029920158115870343,9.4,6.85,2.5500000000000003,2.270007984188413,2.27,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,39,monoprotic,far,base,single,1,7.763,9.882,0,0,,0,0,1,0,0,50,0,0.738401530994965,6.349999999999998,0.0,6.349999999999998,9.143598469005035,9.14,max_steps,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,40,monoprotic,medium,acid,single,1,2.707,1.914,1,0,0.55,1,1,0,1,0,2,1,0.046558818139075475,4.29,4.29,0.0,1.8674411818609244,1.87,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,41,diprotic,near,acid,separated,2,5.652,5.206,0,0,,1,0,0,1,0,3,0,0.08025617099676641,3.72,3.72,0.0,5.286256170996767,5.29,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,42,monoprotic,medium,acid,single,1,8.011,6.757,3,2,0.135,1,0,0,1,0,9,3,0.07553142499588184,8.290000000000001,4.770000000000001,3.52,6.681468575004118,6.68,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,43,triprotic,medium,acid,separated,3,3.653,2.272,0,0,,1,1,0,1,0,7,0,0.026707012030553035,12.91,12.91,0.0,2.298707012030553,2.3000000000000003,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,44,diprotic,medium,acid,separated,2,7.123,5.895,1,1,0.215,1,1,0,1,0,4,1,0.009562599256462079,3.7500000000000004,3.5400000000000005,0.21,5.8854374007435375,5.89,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,45,monoprotic,medium,acid,single,1,5.706,4.014,6,3,0.025,1,1,0,1,0,8,6,0.034499528957820935,10.18,6.1000000000000005,4.08,4.048499528957821,4.05,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,46,monoprotic,far,acid,single,1,5.206,1.81,0,0,,1,0,0,1,0,2,0,0.05622458298192923,11.23,11.23,0.0,1.8662245829819293,1.87,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,47,triprotic,near,base,overlapping,3,4.427,5.054,4,1,0.035,1,0,0,1,0,8,4,0.08987864025018233,4.85,2.27,2.58,4.964121359749818,4.96,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,48,diprotic,near,acid,separated,2,3.077,2.384,0,0,,1,1,0,1,0,2,0,0.014268944840110986,4.29,4.29,0.0,2.398268944840111,2.4,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,49,triprotic,medium,acid,separated,3,4.704,3.462,0,0,,1,1,0,1,0,4,0,0.0075355390018914115,8.77,8.77,0.0,3.4695355390018916,3.47,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,50,monoprotic,near,acid,single,1,7.39,6.756,2,0,0.44,1,0,0,1,0,2,2,0.05806918158529406,2.94,2.06,0.88,6.814069181585294,6.8100000000000005,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,51,diprotic,medium,base,overlapping,2,5.447,7.059,3,0,0.215,1,0,0,1,0,6,3,0.09245982939305808,9.99,3.9099999999999997,6.08,7.151459829393058,7.15,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,52,diprotic,near,base,separated,2,5.329,5.903,2,2,0.515,1,1,0,1,0,3,2,0.048246216067668435,3.6000000000000005,1.03,2.5700000000000003,5.854753783932331,5.8500000000000005,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,53,diprotic,medium,acid,separated,2,4.001,2.751,1,1,0.515,1,0,0,1,0,3,1,0.08728460275874683,4.7299999999999995,4.22,0.51,2.663715397241253,2.66,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,54,diprotic,far,base,overlapping,2,4.202,7.697,46,24,0.01,0,0,1,0,0,50,46,0.8762797303039607,20.059999999999995,8.789999999999997,11.269999999999996,6.820720269696039,6.82,max_steps,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,55,diprotic,medium,base,separated,2,3.849,5.579,5,0,0.03,1,0,0,1,0,7,5,0.05234615422962374,6.989999999999999,2.1399999999999997,4.85,5.6313461542296235,5.63,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,56,monoprotic,near,base,single,1,3.747,4.388,3,0,0.145,1,0,0,1,0,6,3,0.06822264259667854,4.32,1.71,2.6100000000000003,4.456222642596678,4.46,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,57,monoprotic,medium,base,single,1,8.145,10.1,0,0,,0,0,1,0,0,50,0,0.5748690866991932,6.269999999999998,0.0,6.269999999999998,9.525130913300806,9.53,max_steps,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,58,diprotic,far,base,overlapping,2,4.791,8.78,45,0,0.01,0,0,0,0,0,50,45,0.18277673252211635,22.470000000000027,4.229999999999996,18.24000000000003,8.962776732522116,8.96,max_steps,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,59,monoprotic,near,acid,single,1,7.083,6.394,0,0,,1,1,0,1,0,1,0,0.01251178046818957,2.06,2.06,0.0,6.40651178046819,6.41,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,60,monoprotic,near,base,single,1,5.221,5.839,2,1,0.515,1,1,0,1,0,2,2,0.016760915998993653,3.09,1.03,2.06,5.822239084001007,5.82,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,61,triprotic,medium,acid,separated,3,4.419,2.699,1,1,0.525,1,1,0,1,0,5,1,0.04287104873917791,11.86,11.34,0.52,2.656128951260822,2.66,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,62,triprotic,medium,base,separated,3,7.11,9.086,4,1,0.135,1,0,0,1,0,7,4,0.08398312948716402,8.780000000000001,2.13,6.65,9.002016870512836,9.0,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,63,monoprotic,near,acid,single,1,6.044,5.466,1,0,1.03,1,1,0,1,0,1,1,0.014357703462461124,2.06,2.06,0.0,5.451642296537539,5.45,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,64,diprotic,far,base,separated,2,3.475,6.874,1,0,0.4,1,1,0,1,0,2,1,0.03939946070572997,8.35,0.0,8.35,6.91339946070573,6.91,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,65,diprotic,medium,base,separated,2,3.813,4.533,1,0,1.375,1,1,0,1,0,1,1,0.04815024026591619,2.75,0.0,2.75,4.5811502402659166,4.58,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,66,diprotic,near,base,overlapping,2,1.845,2.504,0,0,,1,0,0,1,0,5,0,0.09555712698956187,4.56,0.0,4.56,2.408442873010438,2.41,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,67,triprotic,medium,acid,separated,3,4.849,3.077,0,0,,1,0,0,1,0,2,0,0.076452282219857,8.43,8.43,0.0,3.153452282219857,3.15,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,68,diprotic,medium,base,overlapping,2,3.437,5.055,3,1,0.145,1,1,0,1,0,7,3,0.017418355564309707,15.229999999999999,1.01,14.219999999999999,5.072418355564309,5.07,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,69,monoprotic,medium,base,single,1,6.3,7.675,7,3,0.01,1,1,0,1,0,13,7,0.04941908970273534,12.219999999999999,6.029999999999999,6.1899999999999995,7.724419089702735,7.72,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,70,diprotic,near,acid,separated,2,2.873,2.236,0,0,,1,1,0,1,0,2,0,0.03507979722625221,4.92,4.92,0.0,2.2710797972262524,2.27,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,71,monoprotic,far,acid,single,1,6.601,4.483,47,6,0.01,0,0,0,0,0,50,47,0.20923834981992595,12.02999999999999,6.329999999999996,5.699999999999995,4.273761650180074,4.2700000000000005,max_steps,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,72,diprotic,medium,base,overlapping,2,4.8,5.822,4,1,0.065,1,0,0,1,0,6,4,0.07848721932046221,5.72,2.71,3.01,5.743512780679538,5.74,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,73,triprotic,far,acid,separated,3,5.466,2.4,1,0,0.515,1,0,0,1,0,4,1,0.07626488606501125,15.34,15.34,0.0,2.3237351139349887,2.32,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,74,monoprotic,far,base,single,1,6.571,9.574,3,0,0.195,1,0,0,1,0,10,3,0.0563239885694653,16.45,3.9799999999999995,12.47,9.630323988569465,9.63,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,75,monoprotic,far,base,single,1,1.759,4.097,4,1,0.135,1,1,0,1,0,9,4,0.012851641079470788,20.54,2.13,18.41,4.08414835892053,4.08,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,76,diprotic,near,acid,separated,2,4.672,4.281,1,1,1.03,1,1,0,1,0,2,1,0.02760475582355948,3.09,2.06,1.03,4.25339524417644,4.25,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,77,triprotic,medium,acid,separated,3,4.569,3.245,0,0,,1,0,0,1,0,2,0,0.08891350507244855,6.92,6.92,0.0,3.3339135050724487,3.33,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,78,monoprotic,medium,base,single,1,7.205,7.912,2,0,0.135,1,1,0,1,0,4,2,0.012563757290872779,3.25,1.07,2.18,7.899436242709127,7.9,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,79,monoprotic,near,acid,single,1,2.985,2.285,2,0,0.4,1,1,0,1,0,3,2,0.011084776699384236,5.09,3.19,1.9000000000000001,2.2960847766993844,2.3000000000000003,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,80,monoprotic,medium,acid,single,1,7.381,5.657,5,3,0.065,1,1,0,1,0,9,5,0.04216724693262286,10.190000000000001,6.160000000000001,4.03,5.614832753067377,5.61,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,81,diprotic,near,acid,separated,2,4.451,3.793,0,0,,1,1,0,1,0,3,0,0.027041827548891284,3.91,3.91,0.0,3.8200418275488914,3.8200000000000003,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,82,triprotic,near,acid,separated,3,2.069,1.514,0,0,,1,0,0,1,0,1,0,0.07867928526274492,3.06,3.06,0.0,1.592679285262745,1.59,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,83,diprotic,medium,base,separated,2,3.603,4.898,4,1,0.135,1,0,0,1,0,5,4,0.09252546964897945,7.6899999999999995,2.13,5.56,4.80547453035102,4.8100000000000005,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,84,monoprotic,medium,base,single,1,4.118,5.194,0,0,,1,0,0,1,0,5,0,0.05676900307086452,6.859999999999999,0.0,6.859999999999999,5.137230996929135,5.14,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,85,monoprotic,medium,acid,single,1,7.808,6.893,1,0,0.525,1,0,0,1,0,2,1,0.05703116191113633,3.1100000000000003,3.1100000000000003,0.0,6.8359688380888635,6.84,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,86,diprotic,medium,acid,separated,2,4.701,3.922,1,0,0.4,1,1,0,1,0,3,1,0.03868631316752369,3.91,3.91,0.0,3.8833136868324765,3.88,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,87,monoprotic,medium,acid,single,1,7.811,6.571,0,0,,1,0,0,1,0,6,0,0.06412858286596013,6.5,6.5,0.0,6.63512858286596,6.640000000000001,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,88,triprotic,near,base,separated,3,3.579,3.804,2,1,0.515,1,1,0,1,0,2,2,0.00311339497861729,3.09,1.03,2.06,3.8008866050213825,3.8000000000000003,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,89,monoprotic,near,acid,single,1,6.464,6.19,2,1,0.515,0,0,0,1,1,2,2,0.10339316004077848,3.09,2.06,1.03,6.293393160040779,6.29,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
1000101,90,monoprotic,far,base,single,1,4.555,7.667,6,3,0.045,1,0,0,1,0,9,6,0.07768086934569673,15.239999999999998,5.31,9.93,7.589319130654303,7.59,measured_success,original_full,303,101,4004d7a09768fc5ac3f448523f53cb22210ed919ca7e713f13d9aa693cc19de5,full,0.005
